repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2011,Already registered (beginning of report period),609C,Packaging Machine Mechanic,Voluntary,Female,5,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),609C,Packaging Machine Mechanic,Voluntary,Male,30,44.23196347,7.713629363,0,30,0,0,8.432876712,20030728
2011,Already registered (beginning of report period),610C,Aircraft Maintenance Engineer,Voluntary,Female,13,25.19220232,5.092614311,0,13,0,0,3.372391992,20080817
2011,Already registered (beginning of report period),610C,Aircraft Maintenance Engineer,Voluntary,Male,182,28.11892217,7.675936141,0,169,2,11,3.578307993,20080602
2011,Already registered (beginning of report period),611B,Saw Filer/Fitter,Voluntary,Male,12,39.56461187,5.431423439,0,9,0,3,7.129452055,20041114
2011,Already registered (beginning of report period),614A,Draftperson - Mechanical,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),614A,Draftperson - Mechanical,Voluntary,Male,5,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),614B,Draftperson - Plastic Mould Design,Voluntary,Female,4,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),614B,Draftperson - Plastic Mould Design,Voluntary,Male,17,35.6544722,5.662128958,0,17,0,0,10.68235294,20010427
2011,Already registered (beginning of report period),614C,Draftperson - Tooling and Die Design,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),614C,Draftperson - Tooling and Die Design,Voluntary,Male,7,36.32485323,4.628303616,0,7,0,0,11.15146771,20001107
2011,Already registered (beginning of report period),616F,Fitter Welder,Voluntary,Male,1,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),617A,Electrical Control (Machine) Builder,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),617A,Electrical Control (Machine) Builder,Voluntary,Male,9,32.55342466,4.114587827,0,8,0,1,11.85388128,20000225
2011,Already registered (beginning of report period),620A,Child and Youth Worker,Voluntary,Female,920,35.32958011,12.37275647,0,829,54,37,5.174425253,20061029
2011,Already registered (beginning of report period),620A,Child and Youth Worker,Voluntary,Male,299,35.59210153,11.00381047,0,276,13,10,5.382214688,20060814
2011,Already registered (beginning of report period),620B,Aboriginal Child Development Practitioner,Voluntary,Female,2,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),620C,Child Development Practitioner,Voluntary,Female,5149,33.01350016,11.15799929,0,4576,281,292,4.204122093,20071018
2011,Already registered (beginning of report period),620C,Child Development Practitioner,Voluntary,Male,351,33.6066815,11.33866424,0,318,15,18,4.479171057,20070710
2011,Already registered (beginning of report period),620D,Developmental Services Worker,Voluntary,Female,879,40.38260477,10.31284634,0,803,76,0,2.408537099,20090803
2011,Already registered (beginning of report period),620D,Developmental Services Worker,Voluntary,Male,247,39.21412013,10.61181609,0,238,8,1,2.331074261,20090901
2011,Already registered (beginning of report period),620E,Educational Assistant,Voluntary,Female,683,35.22506669,12.14928259,0,567,77,39,4.891650454,20070209
2011,Already registered (beginning of report period),620E,Educational Assistant,Voluntary,Male,93,32.45918397,10.87748786,0,83,4,6,4.630048608,20070516
2011,Already registered (beginning of report period),620G,Child Development Practitioner - Inclusion Practices,Voluntary,Female,94,43.49475372,9.585570413,0,78,15,1,5.139201399,20061111
2011,Already registered (beginning of report period),620G,Child Development Practitioner - Inclusion Practices,Voluntary,Male,3,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),630A,Micro-Electronics Manufacturer,Voluntary,Female,276,43.51888029,9.313045995,0,165,111,0,4.173873337,20071029
2011,Already registered (beginning of report period),630A,Micro-Electronics Manufacturer,Voluntary,Male,252,41.67870189,8.905274475,0,135,117,0,5.06764514,20061207
2011,Already registered (beginning of report period),630B,Surface Mount Assembler,Voluntary,Female,3,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),630B,Surface Mount Assembler,Voluntary,Male,1,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),630T,Tool/Tooling Maker,Voluntary,Female,2,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),630T,Tool/Tooling Maker,Voluntary,Male,82,28.50340795,5.805224105,0,72,3,7,5.566956231,20060608
2011,Already registered (beginning of report period),631A,Network Cabling Specialist,Voluntary,Female,4,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),631A,Network Cabling Specialist,Voluntary,Male,385,38.46805906,9.7163423,0,377,1,7,9.615121864,20020522
2011,Already registered (beginning of report period),634A,Information Technology Contact Centre Technical Support Agent,Voluntary,Female,1290,33.42494213,10.51388079,0,988,49,253,3.413605182,20080802
2011,Already registered (beginning of report period),634A,Information Technology Contact Centre Technical Support Agent,Voluntary,Male,3539,33.54675533,9.656116451,0,2920,84,535,3.986401236,20080105
2011,Already registered (beginning of report period),634B,Information Technology Hardware Technician,Voluntary,Female,18,28.78356164,10.42486264,0,16,0,2,5.615981735,20060521
2011,Already registered (beginning of report period),634B,Information Technology Hardware Technician,Voluntary,Male,304,30.83239906,11.1744874,0,283,0,21,6.21269827,20051015
2011,Already registered (beginning of report period),634C,Information Technology Network Technician,Voluntary,Female,4,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),634C,Information Technology Network Technician,Voluntary,Male,48,28.30593607,9.513003204,0,42,0,6,5.768835616,20060326
2011,Already registered (beginning of report period),634D,Information Technology Contact Centre Sales Agent,Voluntary,Female,1920,33.72405537,11.95207543,0,1533,38,349,3.342746861,20080827
2011,Already registered (beginning of report period),634D,Information Technology Contact Centre Sales Agent,Voluntary,Male,1362,31.94567015,10.45729683,0,1164,25,173,3.605903888,20080523
2011,Already registered (beginning of report period),634E,Information Technology Contact Centre Customer Service Agent,Voluntary,Female,5177,36.04734852,12.10340165,0,4217,235,725,2.352836175,20090824
2011,Already registered (beginning of report period),634E,Information Technology Contact Centre Customer Service Agent,Voluntary,Male,3332,33.07935667,10.66413273,0,2686,84,562,2.305096285,20090910
2011,Already registered (beginning of report period),636A,Heavy Equipment Operator: Tractor Loader Backhoe,Voluntary,Female,6,39.28767123,8.587504003,0,6,0,0,4.924657534,20070128
2011,Already registered (beginning of report period),636A,Heavy Equipment Operator: Tractor Loader Backhoe,Voluntary,Male,275,28.20977335,8.281094129,0,263,8,4,4.181668742,20071026
2011,Already registered (beginning of report period),636B,Heavy Equipment Operator: Excavator,Voluntary,Female,3,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),636B,Heavy Equipment Operator: Excavator,Voluntary,Male,222,28.77732938,9.145579431,0,211,4,7,4.122238677,20071117
2011,Already registered (beginning of report period),636C,Heavy Equipment Operator: Dozer,Voluntary,Female,5,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),636C,Heavy Equipment Operator: Dozer,Voluntary,Male,197,28.28027258,8.73768029,0,184,9,4,3.849189903,20080225
2011,Already registered (beginning of report period),636E,Elevating Devices Mechanic,Voluntary,Female,9,32.1543379,5.574713707,0,9,0,0,3.100152207,20081124
2011,Already registered (beginning of report period),636E,Elevating Devices Mechanic,Voluntary,Male,656,32.15660291,8.05305619,0,562,92,2,3.281364851,20080919
2011,Already registered (beginning of report period),637C,Concrete Pump Operator,Voluntary,Male,15,27.1713242,4.606680573,0,13,2,0,1.889863014,20100209
2011,Already registered (beginning of report period),638A,Tractor Trailer Commercial Driver,Voluntary,Female,21,47.41369863,9.271962672,0,15,6,0,2.477103718,20090709
2011,Already registered (beginning of report period),638A,Tractor Trailer Commercial Driver,Voluntary,Male,574,47.29771849,11.30572441,0,367,193,14,2.208906496,20091015
2011,Already registered (beginning of report period),640D,Agriculture - Dairy Herdsperson,Voluntary,Female,6,27.4803653,10.36659917,0,3,3,0,3.607305936,20080523
2011,Already registered (beginning of report period),640D,Agriculture - Dairy Herdsperson,Voluntary,Male,63,22.9068928,2.731184143,0,54,7,2,4.220874103,20071012
2011,Already registered (beginning of report period),640F,Agriculture - Fruit Grower,Voluntary,Male,4,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),640S,Agriculture - Swine Herdsperson,Voluntary,Female,5,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),640S,Agriculture - Swine Herdsperson,Voluntary,Male,12,28.22739726,5.648961872,0,12,0,0,7.683105023,20040426
2011,Already registered (beginning of report period),670C,CNC Programmer,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),670C,CNC Programmer,Voluntary,Male,39,33.36276783,7.251111295,0,36,3,0,3.491324201,20080704
2011,Already registered (beginning of report period),670D,Die Designer,Voluntary,Male,2,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),690H,Recreation Vehicle Technician,Voluntary,Female,2,.,.,.,.,.,.,.,.
2011,Already registered (beginning of report period),690H,Recreation Vehicle Technician,Voluntary,Male,64,38.28454623,12.28426391,0,57,1,6,5.220376712,20061012
2011,Already registered (beginning of report period),800A,Water Meter Installer,Compulsary,Female,26,33.41359326,10.30158917,0,23,3,0,4.939616438,20070123
2011,Already registered (beginning of report period),800A,Water Meter Installer,Compulsary,Male,1745,32.79386741,10.98811696,0,1530,181,34,4.161138339,20071103
2011,New registration (during report period),200G,Precision Metal Fabricator,Voluntary,Male,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),237S,Pool and Hot Tub/Spa Service Technician,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),237S,Pool and Hot Tub/Spa Service Technician,Voluntary,Male,13,31.60358272,8.335691845,0,13,0,0,0.447839831,20110720
2011,New registration (during report period),237T,Pool/Hot Tub and Spa Installer,Voluntary,Male,7,28.95381605,2.277810717,0,7,0,0,0.457925636,20110716
2011,New registration (during report period),240P,Parts Technician,Voluntary,Female,11,34.21070984,8.566215674,0,11,0,0,0.533001245,20110619
2011,New registration (during report period),240P,Parts Technician,Voluntary,Male,63,33.21648184,11.56742494,0,63,0,0,0.487192868,20110706
2011,New registration (during report period),241A,Terrazzo; Tile and Marble Setter,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),241A,Terrazzo; Tile and Marble Setter,Voluntary,Male,24,29.17454338,8.19358252,0,24,0,0,0.512214612,20110627
2011,New registration (during report period),244G,Cement (Concrete ) Finisher,Voluntary,Female,2,.,.,.,.,.,.,.,.
2011,New registration (during report period),244G,Cement (Concrete ) Finisher,Voluntary,Male,40,30.12979452,9.366437683,0,40,0,0,0.727191781,20110409
2011,New registration (during report period),245R,Retail Meat Cutter,Voluntary,Female,2,.,.,.,.,.,.,.,.
2011,New registration (during report period),245R,Retail Meat Cutter,Voluntary,Male,22,26.07945205,11.86831944,0,21,0,1,0.500996264,20110701
2011,New registration (during report period),246F,Process Operator: Refinery; Chemical and Liquid Processes,Voluntary,Female,10,32.43315068,7.902704195,0,10,0,0,0.480273973,20110708
2011,New registration (during report period),246F,Process Operator: Refinery; Chemical and Liquid Processes,Voluntary,Male,82,32.25846976,8.754737014,0,76,6,0,0.584731039,20110531
2011,New registration (during report period),246R,Process Operator: Power,Voluntary,Female,19,28.52256669,6.247336254,0,17,2,0,0.503244412,20110630
2011,New registration (during report period),246R,Process Operator: Power,Voluntary,Male,81,29.2692711,8.458394197,0,73,8,0,0.551767292,20110612
2011,New registration (during report period),246T,Process Operator: Food Manufacturing,Voluntary,Female,14,35.9183953,7.815183937,0,13,0,1,0.493150685,20110704
2011,New registration (during report period),246T,Process Operator: Food Manufacturing,Voluntary,Male,73,36.68414337,8.100455701,0,73,0,0,0.440382811,20110723
2011,New registration (during report period),253A,Heat and Frost Insulator,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),253A,Heat and Frost Insulator,Voluntary,Male,60,29.13707763,7.620134368,0,60,0,0,0.560502283,20110609
2011,New registration (during report period),253H,Hazardous Materials Worker,Voluntary,Female,5,.,.,.,.,.,.,.,.
2011,New registration (during report period),253H,Hazardous Materials Worker,Voluntary,Male,79,36.02569794,11.36996209,0,72,7,0,0.5272412,20110621
2011,New registration (during report period),255B,Facilities Technician,Voluntary,Male,2,.,.,.,.,.,.,.,.
2011,New registration (during report period),255W,Facilities Mechanic,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),255W,Facilities Mechanic,Voluntary,Male,2,.,.,.,.,.,.,.,.
2011,New registration (during report period),259L,Locksmith,Voluntary,Male,5,.,.,.,.,.,.,.,.
2011,New registration (during report period),263F,Pump Systems Installer,Voluntary,Male,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),274L,Automotive Glass Technician,Voluntary,Male,9,27.34977169,11.99020312,0,6,2,1,0.56042618,20110609
2011,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Female,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),278B,Surface Blaster,Voluntary,Male,3,.,.,.,.,.,.,.,.
2011,New registration (during report period),282E,Powered Lift Truck Technician,Voluntary,Male,5,.,.,.,.,.,.,.,.
2011,New registration (during report period),289F,Electrician (Signal Maintenance) (TTC),Voluntary,Male,8,38.4109589,9.769335183,0,8,0,0,0.340410959,20110828
2011,New registration (during report period),295A,Tire Wheel and Rim Mechanic,Voluntary,Male,3,.,.,.,.,.,.,.,.
2011,New registration (during report period),297A,Ski Lift Mechanic,Voluntary,Male,1,.,.,.,.,.,.,.,.
2011,New registration (during report period),297B,Special Events Coordinator,Voluntary,Female,1,.,.,.,.,.,.,.,.
